File:    C:\exports\T804.txt
Created: Friday, April 28, 2017 12:54:49 PM
Header time format: Absolute
Time of first sample: 118 12:53:47.693618299
Title:   T804

Time	Vel 1 Sense	SG3 TBar Axial	Thermocouple	Flash Trigger	TBar Poisson	IR 1	Gun Fire 24V	Vel 2 Sense	SG2 IBar	Photron Exp Out 1	Photron Exp Out 2	IR 2	Ev C1_01	Ev C1_08
s	V	V	V	V	V		V	V	V					
0.0042235	4.87946	-0.0382791	-3.19524E-005	4.97696	-0.0256271	0	23.8881	4.88681	0.00269756	0	0	0	0	0
0.004224	4.88048	-0.0382455	-3.52991E-005	4.9824	-0.0257088	0	23.8881	4.88783	0.00267747	0	0	0	0	0
0.0042245	4.87946	-0.0381816	-3.52991E-005	4.97832	-0.0256577	0	23.8881	4.89021	0.00274441	0	0	0	0	0
0.004225	4.87844	-0.0381849	-3.86458E-005	4.98309	-0.0256237	0	23.8864	4.89021	0.0027009	0	0	0	0	0
0.0042255	4.87878	-0.038232	-3.86458E-005	4.97151	-0.0257258	0	23.8847	4.89089	0.00265405	0	0	0	0	0
0.004226	4.88251	-0.0382051	-4.19924E-005	4.97219	-0.0256067	0	23.8847	4.89055	0.00266743	0	0	0	0	0
0.0042265	4.87742	-0.0381547	-4.19924E-005	4.98036	-0.0256747	0	23.8864	4.89191	0.00265739	0	0	0	0	0
0.004227	4.87674	-0.0381009	-4.19924E-005	4.98036	-0.0256815	0	23.8847	4.89021	0.00263731	0	0	0	0	0
0.0042275	4.87742	-0.0380672	-4.19924E-005	4.97083	-0.0256781	0	23.883	4.89021	0.00260719	0	0	0	0	0
0.004228	4.8798	-0.0380874	-4.53391E-005	4.9824	-0.0257292	0	23.8813	4.89157	0.00271764	0	0	0	0	0
0.0042285	4.88149	-0.0380975	-4.53391E-005	4.97628	-0.0257156	0	23.8796	4.89157	0.00259045	0	0	0	0	0
0.004229	4.88014	-0.0380269	-4.53391E-005	4.98172	-0.0256952	0	23.8779	4.89157	0.00258711	0	0	0	0	0
0.0042295	4.87946	-0.0379663	-4.53391E-005	4.97015	-0.025736	0	23.8847	4.89225	0.00263062	0	0	0	0	0
0.00423	4.88115	-0.0379394	-4.53391E-005	4.98036	-0.025702	0	23.9015	4.88919	0.0026507	0	0	0	0	0
0.0042305	4.87776	-0.0379731	-4.19924E-005	4.97015	-0.025719	0	23.9235	4.88987	0.00262392	0	0	0	0	0
0.004231	4.87674	-0.0379226	-4.19924E-005	4.97287	-0.0257972	0	23.942	4.89259	0.00257707	0	0	0	0	0
0.0042315	4.88014	-0.0378789	-4.19924E-005	4.97355	-0.0257054	0	23.9487	4.88953	0.00251682	0	0	0	0	0
0.004232	4.8798	-0.0379159	-4.19924E-005	4.979	-0.025787	0	23.9471	4.89089	0.00251013	0	0	0	0	0
0.0042325	4.88082	-0.0379058	-4.19924E-005	4.97151	-0.0256986	0	23.942	4.89191	0.00260384	0	0	0	0	0
0.004233	4.87912	-0.037926	-4.19924E-005	4.97355	-0.0257972	0	23.9369	4.89259	0.00250343	0	0	0	0	0
0.0042335	4.87878	-0.0379697	-4.19924E-005	4.9824	-0.0258721	0	23.9319	4.88817	0.00252352	0	0	0	0	0
0.004234	4.87946	-0.0379462	-4.19924E-005	4.97219	-0.0258414	0	23.9268	4.89021	0.00251682	0	0	0	0	0
0.0042345	4.88014	-0.0378621	-4.53391E-005	4.97764	-0.0257938	0	23.9184	4.89259	0.00249339	0	0	0	0	0
0.004235	4.8781	-0.0378991	-4.53391E-005	4.98513	-0.0258074	0	23.91	4.88817	0.00253021	0	0	0	0	0
0.0042355	4.88217	-0.0378554	-4.86858E-005	4.97764	-0.0258448	0	23.9032	4.89123	0.00257372	0	0	0	0	0
0.004236	4.87946	-0.0379125	-4.86858E-005	4.979	-0.025838	0	23.8982	4.88715	0.00256703	0	0	0	0	0
0.0042365	4.87946	-0.0378318	-5.20325E-005	4.97423	-0.02577	0	23.8965	4.88987	0.00257372	0	0	0	0	0
0.004237	4.87607	-0.0378655	-5.20325E-005	4.97015	-0.025804	0	23.8948	4.88681	0.00255029	0	0	0	0	0
0.0042375	4.87844	-0.0378184	-5.53791E-005	4.97151	-0.0257836	0	23.8948	4.89021	0.00260049	0	0	0	0	0
0.004238	4.87878	-0.0378554	-5.53791E-005	4.96947	-0.0258176	0	23.8914	4.89123	0.00262392	0	0	0	0	0
0.0042385	4.8798	-0.0379159	-5.53791E-005	4.97015	-0.0257904	0	23.8881	4.88987	0.00258711	0	0	0	0	0
0.004239	4.8798	-0.0378688	-5.87258E-005	4.97015	-0.025787	0	23.8864	4.89123	0.00249339	0	0	0	0	0
0.0042395	4.88048	-0.0379226	-5.87258E-005	4.979	-0.0258585	0	23.8847	4.88885	0.00245658	0	0	0	0	0
0.00424	4.88082	-0.0378621	-5.87258E-005	4.9681	-0.0257428	0	23.8864	4.89021	0.00253356	0	0	0	0	0
0.0042405	4.87844	-0.0379092	-5.87258E-005	4.97219	-0.0257666	0	23.8864	4.88953	0.00247331	0	0	0	0	0
0.004241	4.87878	-0.0378789	-5.87258E-005	4.97559	-0.02577	0	23.8847	4.89021	0.00251682	0	0	0	0	0
0.0042415	4.88048	-0.0379462	-5.53791E-005	4.97628	-0.0258551	0	23.8847	4.88987	0.00244319	0	0	0	0	0
0.004242	4.88115	-0.0378991	-5.53791E-005	4.97423	-0.0257768	0	23.883	4.88953	0.0025369	0	0	0	0	0
0.0042425	4.88217	-0.0379495	-5.53791E-005	4.97491	-0.025736	0	23.883	4.88817	0.00252352	0	0	0	0	0
0.004243	4.88014	-0.0380033	-5.53791E-005	4.97423	-0.0258176	0	23.883	4.89191	0.00245658	0	0	0	0	0
0.0042435	4.88014	-0.0378688	-5.53791E-005	4.96947	-0.0257428	0	23.8847	4.89055	0.00250678	0	0	0	0	0
0.004244	4.87708	-0.0378991	-5.53791E-005	4.9681	-0.0258244	0	23.883	4.89055	0.00258041	0	0	0	0	0
0.0042445	4.88115	-0.0378856	-5.53791E-005	4.96674	-0.0258244	0	23.8813	4.89021	0.00249005	0	0	0	0	0
0.004245	4.87878	-0.0379663	-5.53791E-005	4.97151	-0.0258244	0	23.8796	4.89157	0.00244319	0	0	0	0	0
0.0042455	4.88014	-0.037889	-5.53791E-005	4.9681	-0.025838	0	23.8881	4.88919	0.00246662	0	0	0	0	0
0.004246	4.87946	-0.0378756	-5.53791E-005	4.97219	-0.0257836	0	23.9066	4.89157	0.00240303	0	0	0	0	0
0.0042465	4.88048	-0.037889	-5.53791E-005	4.96742	-0.0257734	0	23.9302	4.88817	0.00242311	0	0	0	0	0
0.004247	4.88115	-0.0378722	-5.53791E-005	4.96742	-0.0257496	0	23.9471	4.88817	0.00245323	0	0	0	0	0
0.0042475	4.87878	-0.0377612	-5.53791E-005	4.97559	-0.0258346	0	23.9504	4.89089	0.00247666	0	0	0	0	0
0.004248	4.87878	-0.0378352	-5.53791E-005	4.98104	-0.0258448	0	23.9471	4.89225	0.00256033	0	0	0	0	0
0.0042485	4.8798	-0.0378318	-5.20325E-005	4.96742	-0.0258925	0	23.9403	4.89055	0.00244654	0	0	0	0	0
0.004249	4.8798	-0.0378453	-5.20325E-005	4.97355	-0.0257904	0	23.9336	4.89055	0.00251013	0	0	0	0	0
0.0042495	4.87946	-0.0377679	-4.86858E-005	4.97355	-0.025804	0	23.9285	4.89157	0.00249339	0	0	0	0	0
0.00425	4.87742	-0.0378789	-4.86858E-005	4.97151	-0.0258448	0	23.9218	4.88817	0.0025369	0	0	0	0	0
0.0042505	4.87607	-0.0377915	-4.53391E-005	4.96947	-0.0257836	0	23.9167	4.88851	0.00255364	0	0	0	0	0
0.004251	4.87674	-0.0377309	-4.53391E-005	4.97559	-0.0257666	0	23.91	4.88953	0.00249674	0	0	0	0	0
0.0042515	4.88115	-0.0377242	-4.19924E-005	4.97015	-0.025838	0	23.9032	4.88851	0.00258376	0	0	0	0	0
0.004252	4.88014	-0.0377511	-4.19924E-005	4.979	-0.0257938	0	23.8982	4.89157	0.00255364	0	0	0	0	0
0.0042525	4.88183	-0.0377578	-3.86458E-005	4.97287	-0.0259027	0	23.8948	4.89089	0.00262392	0	0	0	0	0
0.004253	4.8798	-0.0378083	-3.86458E-005	4.97491	-0.0258278	0	23.8948	4.88885	0.00263396	0	0	0	0	0
0.0042535	4.87776	-0.037704	-3.52991E-005	4.97151	-0.0259401	0	23.8948	4.88953	0.00269756	0	0	0	0	0
0.004254	4.87878	-0.0378217	-3.52991E-005	4.97559	-0.0258585	0	23.8948	4.88817	0.002644	0	0	0	0	0
0.0042545	4.87844	-0.0377578	-3.19524E-005	4.97764	-0.0258551	0	23.8931	4.89055	0.00271429	0	0	0	0	0
0.004255	4.87912	-0.0377478	-3.19524E-005	4.97015	-0.0258108	0	23.8914	4.89157	0.00282474	0	0	0	0	0
0.0042555	4.87878	-0.0377881	-2.86057E-005	4.97491	-0.0257836	0	23.8881	4.89021	0.0028649	0	0	0	0	0
0.004256	4.87878	-0.0377646	-2.86057E-005	4.96947	-0.0257904	0	23.8864	4.89055	0.00284817	0	0	0	0	0
0.0042565	4.87742	-0.0377948	-2.86057E-005	4.96879	-0.0257972	0	23.8864	4.88817	0.00295527	0	0	0	0	0
0.004257	4.87539	-0.0377982	-2.86057E-005	4.97287	-0.0258176	0	23.8864	4.88783	0.00298204	0	0	0	0	0
0.0042575	4.88115	-0.0377747	-2.86057E-005	4.97764	-0.0257938	0	23.8864	4.89123	0.00305233	0	0	0	0	0
0.004258	4.87878	-0.0377814	-2.86057E-005	4.97015	-0.025804	0	23.8847	4.88919	0.00310588	0	0	0	0	0
0.0042585	4.87912	-0.037815	-2.86057E-005	4.97628	-0.0258687	0	23.883	4.89089	0.00310253	0	0	0	0	0
0.004259	4.87742	-0.0377948	-2.86057E-005	4.9681	-0.0258517	0	23.883	4.89225	0.00320294	0	0	0	0	0
0.0042595	4.87912	-0.037704	-3.19524E-005	4.97083	-0.0258551	0	23.8847	4.89021	0.00328327	0	0	0	0	0
0.00426	4.87912	-0.0377276	-3.19524E-005	4.96266	-0.0258142	0	23.8864	4.88783	0.00331673	0	0	0	0	0
0.0042605	4.87776	-0.0376536	-3.52991E-005	4.97015	-0.0258891	0	23.8881	4.89021	0.00327657	0	0	0	0	0
0.004261	4.87742	-0.0376704	-3.52991E-005	4.97491	-0.0258346	0	23.8914	4.89021	0.00344057	0	0	0	0	0
0.0042615	4.88082	-0.0376906	-3.86458E-005	4.97764	-0.025804	0	23.9032	4.88885	0.00343722	0	0	0	0	0
0.004262	4.87844	-0.037741	-3.86458E-005	4.96538	-0.0258653	0	23.9235	4.89021	0.00342049	0	0	0	0	0
0.0042625	4.87912	-0.0376906	-4.19924E-005	4.96879	-0.025838	0	23.942	4.88953	0.00350081	0	0	0	0	0
0.004263	4.87912	-0.0377074	-4.19924E-005	4.97423	-0.0257768	0	23.9504	4.88987	0.00356775	0	0	0	0	0
0.0042635	4.87844	-0.0376469	-4.53391E-005	4.96947	-0.0258346	0	23.9521	4.89055	0.00358783	0	0	0	0	0
0.004264	4.87776	-0.0376469	-4.53391E-005	4.97287	-0.0257972	0	23.9454	4.89055	0.00364473	0	0	0	0	0
0.0042645	4.87844	-0.0376771	-4.53391E-005	4.979	-0.0258414	0	23.9353	4.89055	0.00370832	0	0	0	0	0
0.004265	4.88115	-0.0376536	-4.53391E-005	4.9824	-0.0258414	0	23.9268	4.89055	0.00379869	0	0	0	0	0
0.0042655	4.87742	-0.0376435	-4.53391E-005	4.97832	-0.0258585	0	23.9201	4.89123	0.00380538	0	0	0	0	0
0.004266	4.87776	-0.0376704	-4.53391E-005	4.97696	-0.0257904	0	23.915	4.89123	0.00385224	0	0	0	0	0
0.0042665	4.87539	-0.0376368	-4.53391E-005	4.97491	-0.025821	0	23.9117	4.88817	0.00395265	0	0	0	0	0
0.004267	4.87403	-0.0376132	-4.19924E-005	4.97491	-0.0259129	0	23.9066	4.88885	0.00398612	0	0	0	0	0
0.0042675	4.8798	-0.0376334	-4.19924E-005	4.98445	-0.0258925	0	23.9015	4.89089	0.00403632	0	0	0	0	0
0.004268	4.87708	-0.0375931	-4.19924E-005	4.98309	-0.0259163	0	23.8948	4.88919	0.00403967	0	0	0	0	0
0.0042685	4.87742	-0.0376267	-4.19924E-005	4.979	-0.0258993	0	23.8897	4.89021	0.00404971	0	0	0	0	0
0.004269	4.87878	-0.0375594	-4.19924E-005	4.97628	-0.0258789	0	23.8897	4.89055	0.00408987	0	0	0	0	0
0.0042695	4.8781	-0.03762	-4.19924E-005	4.97628	-0.0258448	0	23.8914	4.88987	0.00411999	0	0	0	0	0
0.00427	4.87573	-0.0375662	-4.19924E-005	4.97287	-0.0258789	0	23.8914	4.88613	0.00418024	0	0	0	0	0
0.0042705	4.87742	-0.0374855	-4.19924E-005	4.97219	-0.0259401	0	23.8914	4.88851	0.00417354	0	0	0	0	0
0.004271	4.87708	-0.0375561	-4.19924E-005	4.97151	-0.025838	0	23.8881	4.89259	0.0043275	0	0	0	0	0
0.0042715	4.88115	-0.0375628	-4.19924E-005	4.97491	-0.0259095	0	23.8847	4.89055	0.00426726	0	0	0	0	0
0.004272	4.87573	-0.0375157	-4.19924E-005	4.979	-0.0258891	0	23.883	4.89259	0.00429738	0	0	0	0	0
0.0042725	4.87844	-0.0375561	-4.19924E-005	4.97628	-0.0259367	0	23.8847	4.88885	0.00437101	0	0	0	0	0
0.004273	4.87674	-0.0376099	-4.19924E-005	4.97355	-0.0259367	0	23.8864	4.88851	0.00441452	0	0	0	0	0
0.0042735	4.87641	-0.0375023	-4.19924E-005	4.97219	-0.0258244	0	23.8864	4.88851	0.00443795	0	0	0	0	0
0.004274	4.8798	-0.0375359	-4.19924E-005	4.97832	-0.0258482	0	23.8864	4.89021	0.00447811	0	0	0	0	0
0.0042745	4.87912	-0.0375157	-4.19924E-005	4.98513	-0.0258891	0	23.8847	4.88987	0.00451493	0	0	0	0	0
0.004275	4.88048	-0.0374855	-4.19924E-005	4.97219	-0.0259197	0	23.8813	4.89191	0.00456179	0	0	0	0	0
0.0042755	4.87844	-0.0375258	-4.19924E-005	4.97764	-0.0259503	0	23.8796	4.88885	0.0046555	0	0	0	0	0
0.004276	4.88014	-0.0374888	-4.19924E-005	4.97083	-0.0258959	0	23.8796	4.88953	0.00467558	0	0	0	0	0
0.0042765	4.87742	-0.0374451	-4.19924E-005	4.97491	-0.0259469	0	23.8813	4.89089	0.00470905	0	0	0	0	0
0.004277	4.87742	-0.0374115	-4.19924E-005	4.97287	-0.0258721	0	23.8914	4.88987	0.00471574	0	0	0	0	0
0.0042775	4.87505	-0.0374821	-4.19924E-005	4.97764	-0.0258891	0	23.91	4.88817	0.00478603	0	0	0	0	0
0.004278	4.8781	-0.0374619	-4.19924E-005	4.97015	-0.0259605	0	23.9302	4.89055	0.00481615	0	0	0	0	0
0.0042785	4.8781	-0.0374552	-4.53391E-005	4.97287	-0.0259809	0	23.9437	4.89123	0.00487974	0	0	0	0	0
0.004279	4.87844	-0.0374014	-4.53391E-005	4.96742	-0.0259265	0	23.9471	4.89021	0.00493999	0	0	0	0	0
0.0042795	4.87708	-0.0374182	-4.53391E-005	4.96606	-0.0259129	0	23.9437	4.89123	0.00493999	0	0	0	0	0
0.00428	4.87708	-0.0373812	-4.53391E-005	4.96947	-0.0260218	0	23.9403	4.88953	0.00501027	0	0	0	0	0
0.0042805	4.8781	-0.0373711	-4.86858E-005	4.97764	-0.0259163	0	23.9353	4.89225	0.00507052	0	0	0	0	0
0.004281	4.8781	-0.0373375	-4.86858E-005	4.97559	-0.0259401	0	23.9302	4.89123	0.00507386	0	0	0	0	0
0.0042815	4.87742	-0.0373678	-4.86858E-005	4.97491	-0.0260354	0	23.9235	4.88953	0.00501362	0	0	0	0	0
0.004282	4.8781	-0.0373375	-4.86858E-005	4.97287	-0.0260456	0	23.9167	4.88885	0.00510064	0	0	0	0	0
0.0042825	4.8781	-0.0373947	-4.86858E-005	4.97083	-0.0259945	0	23.9117	4.89089	0.00507386	0	0	0	0	0
0.004283	4.87674	-0.0373375	-4.86858E-005	4.96879	-0.0260184	0	23.9066	4.89089	0.00523117	0	0	0	0	0
0.0042835	4.87708	-0.0372669	-4.86858E-005	4.96879	-0.0260218	0	23.9015	4.88953	0.00523786	0	0	0	0	0
0.004284	4.87708	-0.0373039	-4.86858E-005	4.97491	-0.0260252	0	23.8982	4.89157	0.00515419	0	0	0	0	0
0.0042845	4.87878	-0.0372736	-4.86858E-005	4.97559	-0.0260252	0	23.8948	4.89055	0.00521444	0	0	0	0	0
0.004285	4.87742	-0.0372736	-4.86858E-005	4.96742	-0.0259707	0	23.8914	4.89055	0.00515419	0	0	0	0	0
0.0042855	4.87878	-0.0372299	-4.86858E-005	4.97219	-0.0260354	0	23.8897	4.89191	0.00534162	0	0	0	0	0
0.004286	4.87742	-0.0372232	-4.86858E-005	4.97083	-0.0260422	0	23.8914	4.89021	0.00526464	0	0	0	0	0
0.0042865	4.87708	-0.0371693	-4.86858E-005	4.97832	-0.0260354	0	23.8931	4.88817	0.00530145	0	0	0	0	0
0.004287	4.8781	-0.0371391	-4.86858E-005	4.97219	-0.026049	0	23.8931	4.89225	0.00535501	0	0	0	0	0
0.0042875	4.88048	-0.0371559	-4.86858E-005	4.97423	-0.0260864	0	23.8914	4.89055	0.0054119	0	0	0	0	0
0.004288	4.8781	-0.0371828	-4.86858E-005	4.97628	-0.0261408	0	23.8881	4.89191	0.00546211	0	0	0	0	0
0.0042885	4.88014	-0.0370954	-4.53391E-005	4.96674	-0.0260796	0	23.8847	4.89089	0.00549892	0	0	0	0	0
0.004289	4.87776	-0.0371357	-4.53391E-005	4.98104	-0.0261578	0	23.8847	4.88749	0.00545541	0	0	0	0	0
0.0042895	4.87878	-0.037092	-4.53391E-005	4.97219	-0.0261306	0	23.8864	4.88783	0.00554578	0	0	0	0	0
0.00429	4.88048	-0.0370449	-4.53391E-005	4.9647	-0.0260626	0	23.8881	4.89089	0.00562945	0	0	0	0	0
0.0042905	4.87878	-0.0369945	-4.19924E-005	4.97151	-0.0261476	0	23.8881	4.89021	0.0056328	0	0	0	0	0
0.004291	4.87878	-0.0370113	-4.19924E-005	4.97083	-0.0261783	0	23.8881	4.89089	0.00562945	0	0	0	0	0
0.0042915	4.87946	-0.0370214	-4.19924E-005	4.97628	-0.0261238	0	23.8864	4.88817	0.0056328	0	0	0	0	0
0.004292	4.87946	-0.03687	-3.86458E-005	4.97219	-0.0261783	0	23.8847	4.89293	0.00571982	0	0	0	0	0
0.0042925	4.87776	-0.0369541	-3.86458E-005	4.97083	-0.0261408	0	23.8897	4.88851	0.00570308	0	0	0	0	0
0.004293	4.87674	-0.0369339	-3.52991E-005	4.97219	-0.0261783	0	23.9049	4.88749	0.00577002	0	0	0	0	0
0.0042935	4.87708	-0.0369037	-3.19524E-005	4.97696	-0.0261919	0	23.9285	4.89123	0.00583696	0	0	0	0	0
0.004294	4.87946	-0.0368431	-3.19524E-005	4.97832	-0.0261987	0	23.9471	4.88953	0.00575998	0	0	0	0	0
0.0042945	4.87878	-0.0368095	-2.86057E-005	4.979	-0.0261783	0	23.9521	4.89055	0.00575664	0	0	0	0	0
0.004295	4.87878	-0.03686	-2.86057E-005	4.97696	-0.0262939	0	23.9504	4.88919	0.00581019	0	0	0	0	0
0.0042955	4.88082	-0.036786	-2.52591E-005	4.97151	-0.0261748	0	23.9454	4.88885	0.00583696	0	0	0	0	0
0.004296	4.8781	-0.0367187	-2.52591E-005	4.97083	-0.0262599	0	23.9403	4.88851	0.00586708	0	0	0	0	0
0.0042965	4.87878	-0.0367254	-2.19124E-005	4.97219	-0.0262123	0	23.9353	4.89055	0.00587378	0	0	0	0	0
0.004297	4.87844	-0.0367154	-2.19124E-005	4.96879	-0.0262871	0	23.9285	4.89123	0.00588716	0	0	0	0	0
0.0042975	4.87946	-0.0366616	-2.19124E-005	4.97219	-0.0263041	0	23.9201	4.88885	0.00592063	0	0	0	0	0
0.004298	4.87708	-0.036638	-2.19124E-005	4.97628	-0.0262939	0	23.9117	4.88987	0.00589051	0	0	0	0	0
0.0042985	4.88183	-0.0365573	-2.19124E-005	4.97423	-0.0264334	0	23.9049	4.89055	0.00588716	0	0	0	0	0
0.004299	4.87946	-0.0366077	-2.19124E-005	4.96606	-0.0263484	0	23.8999	4.88885	0.00590055	0	0	0	0	0
0.0042995	4.87641	-0.0365136	-2.52591E-005	4.97423	-0.0262735	0	23.8982	4.88783	0.00602439	0	0	0	0	0
0.0043	4.87708	-0.0365169	-2.52591E-005	4.97628	-0.0263926	0	23.8982	4.88749	0.00599761	0	0	0	0	0
0.0043005	4.87742	-0.0364093	-2.52591E-005	4.96606	-0.0264062	0	23.8965	4.89089	0.00600765	0	0	0	0	0
0.004301	4.87946	-0.0364598	-2.86057E-005	4.96061	-0.0264232	0	23.8931	4.89157	0.00599427	0	0	0	0	0
0.0043015	4.87946	-0.036369	-2.86057E-005	4.9647	-0.026396	0	23.8881	4.89123	0.00595076	0	0	0	0	0
0.004302	4.8798	-0.0362479	-3.19524E-005	4.97355	-0.026379	0	23.8847	4.88783	0.00598088	0	0	0	0	0
0.0043025	4.87607	-0.0363185	-3.19524E-005	4.9681	-0.0264062	0	23.8847	4.88919	0.00604112	0	0	0	0	0
0.004303	4.87742	-0.036258	-3.52991E-005	4.97151	-0.0264334	0	23.8864	4.88851	0.00601769	0	0	0	0	0
0.0043035	4.87776	-0.0361336	-3.52991E-005	4.96947	-0.0264232	0	23.8864	4.88715	0.00608798	0	0	0	0	0
0.004304	4.87878	-0.0361033	-3.86458E-005	4.96947	-0.0264368	0	23.8864	4.88851	0.0060612	0	0	0	0	0
0.0043045	4.87912	-0.0361033	-3.86458E-005	4.96947	-0.026481	0	23.883	4.89123	0.0060679	0	0	0	0	0
0.004305	4.88048	-0.0360663	-4.19924E-005	4.97219	-0.0264946	0	23.8813	4.88851	0.00619173	0	0	0	0	0
0.0043055	4.87708	-0.0359688	-4.19924E-005	4.96198	-0.0265355	0	23.8813	4.89123	0.00612145	0	0	0	0	0
0.004306	4.87742	-0.0359654	-4.53391E-005	4.96674	-0.0265423	0	23.8813	4.88783	0.00613818	0	0	0	0	0
0.0043065	4.87573	-0.0359049	-4.53391E-005	4.96198	-0.0265457	0	23.8847	4.88919	0.00623859	0	0	0	0	0
0.004307	4.87708	-0.0358645	-4.53391E-005	4.9647	-0.0265967	0	23.8847	4.89021	0.00626537	0	0	0	0	0
0.0043075	4.87674	-0.0358645	-4.53391E-005	4.97015	-0.0265933	0	23.8847	4.88953	0.00632896	0	0	0	0	0
0.004308	4.87641	-0.0357973	-4.53391E-005	4.96947	-0.0265797	0	23.8847	4.89021	0.00629884	0	0	0	0	0
0.0043085	4.87878	-0.0357267	-4.53391E-005	4.97968	-0.0266818	0	23.8914	4.88953	0.00626202	0	0	0	0	0
0.004309	4.87708	-0.0356291	-4.53391E-005	4.97491	-0.0266579	0	23.9117	4.89021	0.00635908	0	0	0	0	0
0.0043095	4.87641	-0.0355922	-4.19924E-005	4.97015	-0.0266171	0	23.9336	4.88817	0.00641598	0	0	0	0	0
0.00431	4.87708	-0.0356123	-4.19924E-005	4.97083	-0.026743	0	23.9504	4.88851	0.00645614	0	0	0	0	0
0.0043105	4.87674	-0.035572	-4.19924E-005	4.96129	-0.026726	0	23.9538	4.89055	0.00636577	0	0	0	0	0
0.004311	4.87776	-0.035498	-4.19924E-005	4.97287	-0.0267362	0	23.9487	4.88783	0.00643271	0	0	0	0	0
0.0043115	4.87878	-0.0354711	-4.19924E-005	4.97287	-0.0266613	0	23.9403	4.89021	0.00653981	0	0	0	0	0
0.004312	4.87912	-0.035461	-4.19924E-005	4.97423	-0.0268008	0	23.9336	4.89157	0.00643271	0	0	0	0	0
0.0043125	4.87674	-0.0354341	-4.19924E-005	4.97151	-0.026794	0	23.9268	4.89021	0.00653312	0	0	0	0	0
0.004313	4.87844	-0.0353332	-4.19924E-005	4.97083	-0.0267668	0	23.9218	4.89225	0.00658332	0	0	0	0	0
0.0043135	4.87844	-0.0353029	-4.19924E-005	4.97219	-0.0268212	0	23.9167	4.88987	0.00654651	0	0	0	0	0
0.004314	4.87776	-0.0353164	-4.19924E-005	4.98036	-0.0267634	0	23.9083	4.88817	0.00652308	0	0	0	0	0
0.0043145	4.88014	-0.0352121	-4.19924E-005	4.97355	-0.0268825	0	23.9015	4.89055	0.006503	0	0	0	0	0
0.004315	4.87708	-0.0351953	-4.19924E-005	4.979	-0.0268553	0	23.8965	4.89089	0.00653647	0	0	0	0	0
0.0043155	4.87742	-0.0351449	-4.19924E-005	4.97696	-0.0268825	0	23.8931	4.88953	0.00647622	0	0	0	0	0
0.004316	4.87403	-0.0351113	-4.19924E-005	4.9681	-0.0269131	0	23.8931	4.88783	0.00651638	0	0	0	0	0
0.0043165	4.87573	-0.0350373	-4.19924E-005	4.96879	-0.0268655	0	23.8914	4.88953	0.00645614	0	0	0	0	0
0.004317	4.87607	-0.0350911	-4.19924E-005	4.97015	-0.0269267	0	23.8914	4.88817	0.00655655	0	0	0	0	0
0.0043175	4.87844	-0.0350238	-4.19924E-005	4.97423	-0.0268417	0	23.8897	4.89089	0.00655989	0	0	0	0	0
0.004318	4.87878	-0.0349801	-4.19924E-005	4.97219	-0.0270084	0	23.8881	4.88919	0.00648961	0	0	0	0	0
0.0043185	4.87878	-0.0349801	-4.19924E-005	4.97491	-0.0269777	0	23.8864	4.88987	0.00646618	0	0	0	0	0
0.004319	4.87742	-0.0350171	-4.19924E-005	4.96266	-0.0269948	0	23.8881	4.88715	0.00648626	0	0	0	0	0
0.0043195	4.87776	-0.0349297	-4.19924E-005	4.97423	-0.0269743	0	23.8881	4.88885	0.00656659	0	0	0	0	0
0.00432	4.87776	-0.0349061	-4.53391E-005	4.97832	-0.0270016	0	23.8881	4.88851	0.00646283	0	0	0	0	0
0.0043205	4.8781	-0.0348288	-4.53391E-005	4.98036	-0.0270152	0	23.8881	4.88953	0.006503	0	0	0	0	0
0.004321	4.87776	-0.0348994	-4.53391E-005	4.97015	-0.0269743	0	23.8864	4.88851	0.00653312	0	0	0	0	0
0.0043215	4.88048	-0.034896	-4.53391E-005	4.98104	-0.0269743	0	23.8864	4.88851	0.00653312	0	0	0	0	0
0.004322	4.87776	-0.0348187	-4.86858E-005	4.96402	-0.0270288	0	23.8881	4.88715	0.0064963	0	0	0	0	0
0.0043225	4.87708	-0.0347817	-4.86858E-005	4.9681	-0.0269982	0	23.8897	4.88749	0.00648292	0	0	0	0	0
0.004323	4.87641	-0.0347918	-4.86858E-005	4.97355	-0.0270458	0	23.8914	4.88885	0.00640259	0	0	0	0	0
0.0043235	4.87776	-0.0347111	-4.86858E-005	4.96061	-0.0270764	0	23.8897	4.89089	0.00639924	0	0	0	0	0
0.004324	4.87742	-0.0346808	-4.86858E-005	4.97015	-0.0270492	0	23.8914	4.88953	0.00638585	0	0	0	0	0
0.0043245	4.87844	-0.0346472	-4.86858E-005	4.97764	-0.027056	0	23.9015	4.88817	0.00641598	0	0	0	0	0
0.004325	4.87878	-0.034664	-4.86858E-005	4.96947	-0.0271172	0	23.9201	4.88783	0.00634234	0	0	0	0	0
0.0043255	4.87573	-0.0347279	-4.53391E-005	4.97559	-0.0270152	0	23.9403	4.89021	0.00636243	0	0	0	0	0
0.004326	4.87674	-0.0346371	-4.53391E-005	4.96674	-0.0270424	0	23.9504	4.88885	0.00632561	0	0	0	0	0
0.0043265	4.87641	-0.03459	-4.53391E-005	4.96947	-0.0271512	0	23.9504	4.88817	0.00635573	0	0	0	0	0
0.004327	4.88217	-0.0345766	-4.53391E-005	4.97015	-0.0270492	0	23.9454	4.88851	0.00640259	0	0	0	0	0
